,AUDUSD,BRLUSD,Bitcoin,Oil,EURUSD,GBPUSD,Gold,JPYUSD,ZARUSD,ASX50,Ibovespa,FTSE100,SP500,NIKKEI225,EUROSTOXX50,VIX,US_10Y,DE_10Y,UK_10Y,JP_10Y,AU_10Y,ZA_10Y
2015-11-30,0.7183908224105835,0.2603217661380768,377.3210144042969,41.650001525878906,1.0583018064498901,1.5038950443267822,1065.800048828125,0.008141333237290382,0.06956424564123154,5218.2001953125,45120.0,6356.10009765625,2080.409912109375,19747.470703125,3506.449951171875,16.1299991607666,2.21,0.5181818182,1.846,0.3,2.657,8.2736363636
2015-12-01,0.7232750058174133,0.2586251497268677,362.4880065917969,41.849998474121094,1.0572947263717651,1.5057973861694336,1063.800048828125,0.008116224780678749,0.06934332102537155,5312.60009765625,45047.0,6395.7001953125,2102.6298828125,20012.400390625,3479.639892578125,14.670000076293945,2.15,0.5455,1.9234,0.27,2.852,9.2538095238
2015-12-02,0.7323324680328369,0.2596997916698456,359.18701171875,39.939998626708984,1.0625863075256348,1.5077953338623047,1054.199951171875,0.008135703392326832,0.06924018263816833,5304.7001953125,44915.0,6420.89990234375,2079.510009765625,19938.130859375,3468.659912109375,15.90999984741211,2.18,0.5455,1.9234,0.27,2.852,9.2538095238
2015-12-03,0.7303001284599304,0.26093989610671997,361.0459899902344,41.08000183105469,1.0613007545471191,1.4949023723602295,1061.699951171875,0.008115170523524284,0.06969418376684189,5276.7001953125,46393.0,6275.0,2049.6201171875,19939.900390625,3343.340087890625,18.110000610351562,2.33,0.5455,1.9234,0.27,2.852,9.2538095238
2015-12-04,0.7329766154289246,0.26624777913093567,363.1830139160156,39.970001220703125,1.0915957689285278,1.513500452041626,1084.5,0.008153081871569157,0.06969223916530609,5201.5,45361.0,6238.2998046875,2091.68994140625,19504.48046875,3330.75,14.8100004196167,2.28,0.5455,1.9234,0.27,2.852,9.2538095238
2015-12-07,0.7342144250869751,0.2665955722332001,395.5360107421875,37.650001525878906,1.0883997678756714,1.511258840560913,1076.4000244140625,0.008117541670799255,0.0698109045624733,5205.89990234375,45223.0,6223.5,2077.070068359375,19698.150390625,3360.2099609375,15.84000015258789,2.23,0.5455,1.9234,0.27,2.852,9.2538095238
2015-12-08,0.7259001135826111,0.26599282026290894,415.56298828125,37.5099983215332,1.0834001302719116,1.5050268173217773,1076.300048828125,0.008111615665256977,0.06892544776201248,5158.0,44443.0,6135.2001953125,2063.590087890625,19492.599609375,3297.4599609375,17.600000381469727,2.24,0.5455,1.9234,0.27,2.852,9.2538095238
2015-12-09,0.7225067615509033,0.2621575593948364,417.56298828125,37.15999984741211,1.0893957614898682,1.5010056495666504,1077.5999755859375,0.008135901764035225,0.0685109794139862,5129.89990234375,46108.0,6126.7001953125,2047.6199951171875,19301.0703125,3277.2099609375,19.610000610351562,2.22,0.5455,1.9234,0.27,2.852,9.2538095238
2015-12-10,0.7235366702079773,0.2671867907047272,415.47900390625,36.7599983215332,1.1017948389053345,1.5183953046798706,1073.0999755859375,0.008216926828026772,0.06720104813575745,5087.5,45631.0,6088.10009765625,2052.22998046875,19046.55078125,3269.969970703125,19.34000015258789,2.24,0.5455,1.9234,0.27,2.852,9.2538095238
2015-12-11,0.727219820022583,0.2626188397407532,451.93798828125,35.619998931884766,1.0948106050491333,1.516093373298645,1076.9000244140625,0.008216251619160175,0.06494518369436264,5078.60009765625,45263.0,5952.7998046875,2012.3699951171875,19230.48046875,3203.2099609375,24.389999389648438,2.13,0.5455,1.9234,0.27,2.852,9.2538095238
2015-12-14,0.7164863348007202,0.2622813284397125,444.1820068359375,36.310001373291016,1.0983941555023193,1.5198955535888672,1064.699951171875,0.008271778002381325,0.06516151875257492,4981.89990234375,44747.0,5874.10009765625,2021.93994140625,18883.419921875,3139.239990234375,22.729999542236328,2.23,0.5455,1.9234,0.27,2.852,9.2538095238
2015-12-15,0.7254788279533386,0.2574400305747986,465.3210144042969,37.349998474121094,1.0992997884750366,1.5160702466964722,1062.9000244140625,0.008258320391178131,0.06625992059707642,4963.89990234375,44872.0,6017.7998046875,2043.4100341796875,18565.900390625,3241.510009765625,20.950000762939453,2.28,0.5455,1.9234,0.27,2.852,9.2538095238
2015-12-16,0.7203054428100586,0.25602293014526367,454.9339904785156,35.52000045776367,1.0936251878738403,1.5043702125549316,1078.0,0.00821861531585455,0.06712950021028519,5078.7001953125,45016.0,6061.2001953125,2073.070068359375,19049.91015625,3246.780029296875,17.860000610351562,2.3,0.5455,1.9234,0.27,2.852,9.2538095238
2015-12-17,0.7208765745162964,0.2568778991699219,456.0780029296875,34.95000076293945,1.087453007698059,1.497790813446045,1050.800048828125,0.008165732026100159,0.06678420305252075,5150.60009765625,45261.0,6102.5,2041.8900146484375,19353.560546875,3306.469970703125,18.940000534057617,2.24,0.5455,1.9234,0.27,2.852,9.2538095238
2015-12-18,0.7128092050552368,0.2579779624938965,463.6159973144531,34.72999954223633,1.0844104290008545,1.4929606914520264,1066.199951171875,0.008166599087417126,0.06578263640403748,5156.5,43911.0,6052.39990234375,2005.550048828125,18986.80078125,3260.719970703125,20.700000762939453,2.19,0.5455,1.9234,0.27,2.852,9.2538095238
2015-12-21,0.7166917324066162,0.2513573169708252,438.6390075683594,34.7400016784668,1.0869920253753662,1.4908239841461182,1081.9000244140625,0.008244022727012634,0.06629329919815063,5157.7998046875,43200.0,6034.7998046875,2021.1500244140625,18916.01953125,3213.010009765625,18.700000762939453,2.2,0.5455,1.9234,0.27,2.852,9.2538095238
2015-12-22,0.7199942469596863,0.24928951263427734,436.5719909667969,36.13999938964844,1.09129798412323,1.4896912574768066,1074.800048828125,0.00825041625648737,0.0663042962551117,5167.7001953125,43470.0,6083.10009765625,2038.969970703125,18886.69921875,3214.320068359375,16.600000381469727,2.24,0.5455,1.9234,0.27,2.852,9.2538095238
